Epoch 84 | KGC loss: 1.761950, DiffHEG loss 81.404013:  21%|██        | 84/400 [21:10<1:18:43, 14.95s/it]
Epoch 84 | KGC loss: 1.761950, DiffHEG loss 81.404013:  21%|██▏       | 85/400 [21:10<1:18:28, 14.95s/it]
Epoch 85 | KGC loss: 1.787560, DiffHEG loss 81.392532:  21%|██▏       | 85/400 [21:25<1:18:28, 14.95s/it]
Epoch 85 | KGC loss: 1.787560, DiffHEG loss 81.392532:  22%|██▏       | 86/400 [21:25<1:18:12, 14.94s/it]
Epoch 86 | KGC loss: 1.749106, DiffHEG loss 81.408163:  22%|██▏       | 86/400 [21:40<1:18:12, 14.94s/it]
Epoch 86 | KGC loss: 1.749106, DiffHEG loss 81.408163:  22%|██▏       | 87/400 [21:40<1:17:59, 14.95s/it]
Epoch 87 | KGC loss: 1.780186, DiffHEG loss 81.394948:  22%|██▏       | 87/400 [21:55<1:17:59, 14.95s/it]
Epoch 87 | KGC loss: 1.780186, DiffHEG loss 81.394948:  22%|██▏       | 88/400 [21:55<1:17:47, 14.96s/it]
Epoch 88 | KGC loss: 1.740435, DiffHEG loss 81.392044:  22%|██▏       | 88/400 [22:10<1:17:47, 14.96s/it]
Epoch 88 | KGC loss: 1.740435, DiffHEG loss 81.392044:  22%|██▏       | 89/400 [22:10<1:17:30, 14.95s/it]
Epoch 89 | KGC loss: 1.805053, DiffHEG loss 81.393653:  22%|██▏       | 89/400 [22:25<1:17:30, 14.95s/it]
Epoch 89 | KGC loss: 1.805053, DiffHEG loss 81.393653:  22%|██▎       | 90/400 [22:25<1:17:15, 14.95s/it]
Epoch 90 | KGC loss: 1.755548, DiffHEG loss 81.402378:  22%|██▎       | 90/400 [22:40<1:17:15, 14.95s/it]
Epoch 90 | KGC loss: 1.755548, DiffHEG loss 81.402378:  23%|██▎       | 91/400 [22:40<1:17:03, 14.96s/it]
Epoch 91 | KGC loss: 1.765119, DiffHEG loss 81.383713:  23%|██▎       | 91/400 [22:54<1:17:03, 14.96s/it]
Epoch 91 | KGC loss: 1.765119, DiffHEG loss 81.383713:  23%|██▎       | 92/400 [22:54<1:16:47, 14.96s/it]
Epoch 92 | KGC loss: 1.718083, DiffHEG loss 81.404870:  23%|██▎       | 92/400 [23:09<1:16:47, 14.96s/it]
Epoch 92 | KGC loss: 1.718083, DiffHEG loss 81.404870:  23%|██▎       | 93/400 [23:09<1:16:29, 14.95s/it]
Epoch 93 | KGC loss: 1.757604, DiffHEG loss 81.404352:  23%|██▎       | 93/400 [23:24<1:16:29, 14.95s/it]
Epoch 93 | KGC loss: 1.757604, DiffHEG loss 81.404352:  24%|██▎       | 94/400 [23:24<1:16:14, 14.95s/it]
Epoch 94 | KGC loss: 1.721114, DiffHEG loss 81.388153:  24%|██▎       | 94/400 [23:39<1:16:14, 14.95s/it]
Epoch 94 | KGC loss: 1.721114, DiffHEG loss 81.388153:  24%|██▍       | 95/400 [23:39<1:15:56, 14.94s/it]
Epoch 95 | KGC loss: 1.778227, DiffHEG loss 81.382837:  24%|██▍       | 95/400 [23:54<1:15:56, 14.94s/it]
Epoch 95 | KGC loss: 1.778227, DiffHEG loss 81.382837:  24%|██▍       | 96/400 [23:54<1:15:46, 14.95s/it]
Epoch 96 | KGC loss: 1.707706, DiffHEG loss 81.389194:  24%|██▍       | 96/400 [24:09<1:15:46, 14.95s/it]
Epoch 96 | KGC loss: 1.707706, DiffHEG loss 81.389194:  24%|██▍       | 97/400 [24:09<1:15:32, 14.96s/it]
Epoch 97 | KGC loss: 1.740923, DiffHEG loss 81.389301:  24%|██▍       | 97/400 [24:24<1:15:32, 14.96s/it]
Epoch 97 | KGC loss: 1.740923, DiffHEG loss 81.389301:  24%|██▍       | 98/400 [24:24<1:15:18, 14.96s/it]
Epoch 98 | KGC loss: 1.711801, DiffHEG loss 81.396793:  24%|██▍       | 98/400 [24:39<1:15:18, 14.96s/it]
Epoch 98 | KGC loss: 1.711801, DiffHEG loss 81.396793:  25%|██▍       | 99/400 [24:39<1:15:00, 14.95s/it]
Epoch 99 | KGC loss: 1.736331, DiffHEG loss 81.394886:  25%|██▍       | 99/400 [24:54<1:15:00, 14.95s/it]
Epoch 99 | KGC loss: 1.736331, DiffHEG loss 81.394886:  25%|██▌       | 100/400 [24:54<1:14:42, 14.94s/it]
Epoch 100 | KGC loss: 1.699040, DiffHEG loss 81.387928:  25%|██▌       | 100/400 [25:09<1:14:42, 14.94s/it]
Epoch 100 | KGC loss: 1.699040, DiffHEG loss 81.387928:  25%|██▌       | 101/400 [25:09<1:14:29, 14.95s/it]
Epoch 101 | KGC loss: 1.743594, DiffHEG loss 81.388191:  25%|██▌       | 101/400 [25:24<1:14:29, 14.95s/it]
Epoch 101 | KGC loss: 1.743594, DiffHEG loss 81.388191:  26%|██▌       | 102/400 [25:24<1:14:14, 14.95s/it]
Epoch 102 | KGC loss: 1.698710, DiffHEG loss 81.392326:  26%|██▌       | 102/400 [25:39<1:14:14, 14.95s/it]
Epoch 102 | KGC loss: 1.698710, DiffHEG loss 81.392326:  26%|██▌       | 103/400 [25:39<1:13:59, 14.95s/it]
Epoch 103 | KGC loss: 1.713517, DiffHEG loss 81.390123:  26%|██▌       | 103/400 [25:54<1:13:59, 14.95s/it]
Epoch 103 | KGC loss: 1.713517, DiffHEG loss 81.390123:  26%|██▌       | 104/400 [25:54<1:13:45, 14.95s/it]
Epoch 104 | KGC loss: 1.693609, DiffHEG loss 81.391422:  26%|██▌       | 104/400 [26:09<1:13:45, 14.95s/it]
Epoch 104 | KGC loss: 1.693609, DiffHEG loss 81.391422:  26%|██▋       | 105/400 [26:09<1:13:29, 14.95s/it]
Epoch 105 | KGC loss: 1.740230, DiffHEG loss 81.379449:  26%|██▋       | 105/400 [26:24<1:13:29, 14.95s/it]
Epoch 105 | KGC loss: 1.740230, DiffHEG loss 81.379449:  26%|██▋       | 106/400 [26:24<1:13:14, 14.95s/it]
Epoch 106 | KGC loss: 1.682331, DiffHEG loss 81.387566:  26%|██▋       | 106/400 [26:39<1:13:14, 14.95s/it]
Epoch 106 | KGC loss: 1.682331, DiffHEG loss 81.387566:  27%|██▋       | 107/400 [26:39<1:12:58, 14.94s/it]
Epoch 107 | KGC loss: 1.723416, DiffHEG loss 81.382046:  27%|██▋       | 107/400 [26:54<1:12:58, 14.94s/it]
Epoch 107 | KGC loss: 1.723416, DiffHEG loss 81.382046:  27%|██▋       | 108/400 [26:54<1:12:46, 14.96s/it]
Epoch 108 | KGC loss: 1.662745, DiffHEG loss 81.390285:  27%|██▋       | 108/400 [27:09<1:12:46, 14.96s/it]
Epoch 108 | KGC loss: 1.662745, DiffHEG loss 81.390285:  27%|██▋       | 109/400 [27:09<1:12:33, 14.96s/it]
Epoch 109 | KGC loss: 1.706593, DiffHEG loss 81.386246:  27%|██▋       | 109/400 [27:24<1:12:33, 14.96s/it]
Epoch 109 | KGC loss: 1.706593, DiffHEG loss 81.386246:  28%|██▊       | 110/400 [27:24<1:12:16, 14.95s/it]
Epoch 110 | KGC loss: 1.679317, DiffHEG loss 81.385261:  28%|██▊       | 110/400 [27:38<1:12:16, 14.95s/it]
Epoch 110 | KGC loss: 1.679317, DiffHEG loss 81.385261:  28%|██▊       | 111/400 [27:38<1:12:00, 14.95s/it]
Epoch 111 | KGC loss: 1.706105, DiffHEG loss 81.389339:  28%|██▊       | 111/400 [27:53<1:12:00, 14.95s/it]
Epoch 111 | KGC loss: 1.706105, DiffHEG loss 81.389339:  28%|██▊       | 112/400 [27:53<1:11:45, 14.95s/it]
Epoch 112 | KGC loss: 1.671925, DiffHEG loss 81.385551:  28%|██▊       | 112/400 [28:08<1:11:45, 14.95s/it]
Epoch 112 | KGC loss: 1.671925, DiffHEG loss 81.385551:  28%|██▊       | 113/400 [28:08<1:11:31, 14.95s/it]
Epoch 113 | KGC loss: 1.701251, DiffHEG loss 81.372835:  28%|██▊       | 113/400 [28:23<1:11:31, 14.95s/it]
Epoch 113 | KGC loss: 1.701251, DiffHEG loss 81.372835:  28%|██▊       | 114/400 [28:23<1:11:18, 14.96s/it]
Epoch 114 | KGC loss: 1.659940, DiffHEG loss 81.387414:  28%|██▊       | 114/400 [28:38<1:11:18, 14.96s/it]
Epoch 114 | KGC loss: 1.659940, DiffHEG loss 81.387414:  29%|██▉       | 115/400 [28:38<1:11:06, 14.97s/it]
Epoch 115 | KGC loss: 1.687043, DiffHEG loss 81.390610:  29%|██▉       | 115/400 [28:53<1:11:06, 14.97s/it]
Epoch 115 | KGC loss: 1.687043, DiffHEG loss 81.390610:  29%|██▉       | 116/400 [28:53<1:10:53, 14.98s/it]
Epoch 116 | KGC loss: 1.651258, DiffHEG loss 81.390513:  29%|██▉       | 116/400 [29:08<1:10:53, 14.98s/it]
Epoch 116 | KGC loss: 1.651258, DiffHEG loss 81.390513:  29%|██▉       | 117/400 [29:08<1:10:36, 14.97s/it]
Epoch 117 | KGC loss: 1.676470, DiffHEG loss 81.377932:  29%|██▉       | 117/400 [29:23<1:10:36, 14.97s/it]
Epoch 117 | KGC loss: 1.676470, DiffHEG loss 81.377932:  30%|██▉       | 118/400 [29:23<1:10:22, 14.97s/it]
Epoch 118 | KGC loss: 1.657962, DiffHEG loss 81.379321:  30%|██▉       | 118/400 [29:38<1:10:22, 14.97s/it]
Epoch 118 | KGC loss: 1.657962, DiffHEG loss 81.379321:  30%|██▉       | 119/400 [29:38<1:10:09, 14.98s/it]
Epoch 119 | KGC loss: 1.673694, DiffHEG loss 81.377975:  30%|██▉       | 119/400 [29:53<1:10:09, 14.98s/it]
Epoch 119 | KGC loss: 1.673694, DiffHEG loss 81.377975:  30%|███       | 120/400 [29:53<1:09:52, 14.97s/it]
Epoch 120 | KGC loss: 1.668121, DiffHEG loss 81.374803:  30%|███       | 120/400 [30:08<1:09:52, 14.97s/it]
Epoch 120 | KGC loss: 1.668121, DiffHEG loss 81.374803:  30%|███       | 121/400 [30:08<1:09:37, 14.97s/it]
Epoch 121 | KGC loss: 1.700519, DiffHEG loss 81.386889:  30%|███       | 121/400 [30:23<1:09:37, 14.97s/it]
Epoch 121 | KGC loss: 1.700519, DiffHEG loss 81.386889:  30%|███       | 122/400 [30:23<1:09:22, 14.97s/it]
Epoch 122 | KGC loss: 1.656159, DiffHEG loss 81.379137:  30%|███       | 122/400 [30:38<1:09:22, 14.97s/it]
Epoch 122 | KGC loss: 1.656159, DiffHEG loss 81.379137:  31%|███       | 123/400 [30:38<1:09:08, 14.98s/it]
Epoch 123 | KGC loss: 1.678468, DiffHEG loss 81.375664:  31%|███       | 123/400 [30:53<1:09:08, 14.98s/it]
Epoch 123 | KGC loss: 1.678468, DiffHEG loss 81.375664:  31%|███       | 124/400 [30:53<1:08:51, 14.97s/it]
Epoch 124 | KGC loss: 1.653918, DiffHEG loss 81.380880:  31%|███       | 124/400 [31:08<1:08:51, 14.97s/it]
Epoch 124 | KGC loss: 1.653918, DiffHEG loss 81.380880:  31%|███▏      | 125/400 [31:08<1:08:35, 14.96s/it]
Epoch 125 | KGC loss: 1.686277, DiffHEG loss 81.372036:  31%|███▏      | 125/400 [31:23<1:08:35, 14.96s/it]
Epoch 125 | KGC loss: 1.686277, DiffHEG loss 81.372036:  32%|███▏      | 126/400 [31:23<1:08:19, 14.96s/it]
Epoch 126 | KGC loss: 1.633703, DiffHEG loss 81.373114:  32%|███▏      | 126/400 [31:38<1:08:19, 14.96s/it]
Epoch 126 | KGC loss: 1.633703, DiffHEG loss 81.373114:  32%|███▏      | 127/400 [31:38<1:08:05, 14.97s/it]
Epoch 127 | KGC loss: 1.685036, DiffHEG loss 81.386700:  32%|███▏      | 127/400 [31:53<1:08:05, 14.97s/it]
Epoch 127 | KGC loss: 1.685036, DiffHEG loss 81.386700:  32%|███▏      | 128/400 [31:53<1:07:50, 14.97s/it]
Epoch 128 | KGC loss: 1.648416, DiffHEG loss 81.373026:  32%|███▏      | 128/400 [32:08<1:07:50, 14.97s/it]
Epoch 128 | KGC loss: 1.648416, DiffHEG loss 81.373026:  32%|███▏      | 129/400 [32:08<1:07:37, 14.97s/it]
Epoch 129 | KGC loss: 1.680632, DiffHEG loss 81.375281:  32%|███▏      | 129/400 [32:23<1:07:37, 14.97s/it]
Epoch 129 | KGC loss: 1.680632, DiffHEG loss 81.375281:  32%|███▎      | 130/400 [32:23<1:07:26, 14.99s/it]
Epoch 130 | KGC loss: 1.646947, DiffHEG loss 81.368187:  32%|███▎      | 130/400 [32:38<1:07:26, 14.99s/it]
Epoch 130 | KGC loss: 1.646947, DiffHEG loss 81.368187:  33%|███▎      | 131/400 [32:38<1:07:08, 14.98s/it]
Epoch 131 | KGC loss: 1.684641, DiffHEG loss 81.360792:  33%|███▎      | 131/400 [32:53<1:07:08, 14.98s/it]
Epoch 131 | KGC loss: 1.684641, DiffHEG loss 81.360792:  33%|███▎      | 132/400 [32:53<1:06:54, 14.98s/it]
Epoch 132 | KGC loss: 1.727665, DiffHEG loss 292.474914:  33%|███▎      | 132/400 [33:08<1:06:54, 14.98s/it]
Epoch 132 | KGC loss: 1.727665, DiffHEG loss 292.474914:  33%|███▎      | 133/400 [33:08<1:06:37, 14.97s/it]
Epoch 133 | KGC loss: 2.190714, DiffHEG loss 259.545842:  33%|███▎      | 133/400 [33:23<1:06:37, 14.97s/it]
Epoch 133 | KGC loss: 2.190714, DiffHEG loss 259.545842:  34%|███▎      | 134/400 [33:23<1:06:14, 14.94s/it]
Epoch 134 | KGC loss: 1.927944, DiffHEG loss 107.985472:  34%|███▎      | 134/400 [33:38<1:06:14, 14.94s/it]
Epoch 134 | KGC loss: 1.927944, DiffHEG loss 107.985472:  34%|███▍      | 135/400 [33:38<1:05:50, 14.91s/it]
Epoch 135 | KGC loss: 1.868461, DiffHEG loss 83.545477:  34%|███▍      | 135/400 [33:52<1:05:50, 14.91s/it] 
Epoch 135 | KGC loss: 1.868461, DiffHEG loss 83.545477:  34%|███▍      | 136/400 [33:52<1:05:31, 14.89s/it]
Epoch 136 | KGC loss: 1.763105, DiffHEG loss 81.663281:  34%|███▍      | 136/400 [34:07<1:05:31, 14.89s/it]
Epoch 136 | KGC loss: 1.763105, DiffHEG loss 81.663281:  34%|███▍      | 137/400 [34:07<1:05:12, 14.88s/it]
Epoch 137 | KGC loss: 1.745155, DiffHEG loss 81.438775:  34%|███▍      | 137/400 [34:22<1:05:12, 14.88s/it]
Epoch 137 | KGC loss: 1.745155, DiffHEG loss 81.438775:  34%|███▍      | 138/400 [34:22<1:04:53, 14.86s/it]
Epoch 138 | KGC loss: 1.697688, DiffHEG loss 81.387486:  34%|███▍      | 138/400 [34:37<1:04:53, 14.86s/it]
Epoch 138 | KGC loss: 1.697688, DiffHEG loss 81.387486:  35%|███▍      | 139/400 [34:37<1:04:37, 14.86s/it]
Epoch 139 | KGC loss: 1.698885, DiffHEG loss 81.379868:  35%|███▍      | 139/400 [34:52<1:04:37, 14.86s/it]
Epoch 139 | KGC loss: 1.698885, DiffHEG loss 81.379868:  35%|███▌      | 140/400 [34:52<1:04:21, 14.85s/it]
Epoch 140 | KGC loss: 1.661410, DiffHEG loss 81.376276:  35%|███▌      | 140/400 [35:07<1:04:21, 14.85s/it]
Epoch 140 | KGC loss: 1.661410, DiffHEG loss 81.376276:  35%|███▌      | 141/400 [35:07<1:04:05, 14.85s/it]
Epoch 141 | KGC loss: 1.686908, DiffHEG loss 81.379859:  35%|███▌      | 141/400 [35:21<1:04:05, 14.85s/it]
Epoch 141 | KGC loss: 1.686908, DiffHEG loss 81.379859:  36%|███▌      | 142/400 [35:21<1:03:49, 14.84s/it]
Epoch 142 | KGC loss: 1.631501, DiffHEG loss 81.393013:  36%|███▌      | 142/400 [35:36<1:03:49, 14.84s/it]
Epoch 142 | KGC loss: 1.631501, DiffHEG loss 81.393013:  36%|███▌      | 143/400 [35:36<1:03:31, 14.83s/it]
Epoch 143 | KGC loss: 1.659377, DiffHEG loss 81.374242:  36%|███▌      | 143/400 [35:51<1:03:31, 14.83s/it]
Epoch 143 | KGC loss: 1.659377, DiffHEG loss 81.374242:  36%|███▌      | 144/400 [35:51<1:03:17, 14.83s/it]
Epoch 144 | KGC loss: 1.622885, DiffHEG loss 81.386353:  36%|███▌      | 144/400 [36:06<1:03:17, 14.83s/it]
Epoch 144 | KGC loss: 1.622885, DiffHEG loss 81.386353:  36%|███▋      | 145/400 [36:06<1:03:02, 14.83s/it]
Epoch 145 | KGC loss: 1.660544, DiffHEG loss 81.389591:  36%|███▋      | 145/400 [36:21<1:03:02, 14.83s/it]
Epoch 145 | KGC loss: 1.660544, DiffHEG loss 81.389591:  36%|███▋      | 146/400 [36:21<1:02:47, 14.83s/it]
Epoch 146 | KGC loss: 1.607747, DiffHEG loss 81.391427:  36%|███▋      | 146/400 [36:36<1:02:47, 14.83s/it]
Epoch 146 | KGC loss: 1.607747, DiffHEG loss 81.391427:  37%|███▋      | 147/400 [36:36<1:02:32, 14.83s/it]
Epoch 147 | KGC loss: 1.633092, DiffHEG loss 81.389708:  37%|███▋      | 147/400 [36:50<1:02:32, 14.83s/it]
Epoch 147 | KGC loss: 1.633092, DiffHEG loss 81.389708:  37%|███▋      | 148/400 [36:50<1:02:16, 14.83s/it]
Epoch 148 | KGC loss: 1.592853, DiffHEG loss 81.390072:  37%|███▋      | 148/400 [37:05<1:02:16, 14.83s/it]
Epoch 148 | KGC loss: 1.592853, DiffHEG loss 81.390072:  37%|███▋      | 149/400 [37:05<1:02:01, 14.83s/it]
Epoch 149 | KGC loss: 1.645599, DiffHEG loss 81.380306:  37%|███▋      | 149/400 [37:20<1:02:01, 14.83s/it]
Epoch 149 | KGC loss: 1.645599, DiffHEG loss 81.380306:  38%|███▊      | 150/400 [37:20<1:01:48, 14.83s/it]
Epoch 150 | KGC loss: 1.615545, DiffHEG loss 81.386159:  38%|███▊      | 150/400 [37:35<1:01:48, 14.83s/it]
Epoch 150 | KGC loss: 1.615545, DiffHEG loss 81.386159:  38%|███▊      | 151/400 [37:35<1:01:35, 14.84s/it]
Epoch 151 | KGC loss: 1.637513, DiffHEG loss 81.379814:  38%|███▊      | 151/400 [37:50<1:01:35, 14.84s/it]
Epoch 151 | KGC loss: 1.637513, DiffHEG loss 81.379814:  38%|███▊      | 152/400 [37:50<1:01:20, 14.84s/it]
Epoch 152 | KGC loss: 1.614808, DiffHEG loss 81.376890:  38%|███▊      | 152/400 [38:05<1:01:20, 14.84s/it]
Epoch 152 | KGC loss: 1.614808, DiffHEG loss 81.376890:  38%|███▊      | 153/400 [38:05<1:01:06, 14.84s/it]
Epoch 153 | KGC loss: 1.640092, DiffHEG loss 81.384256:  38%|███▊      | 153/400 [38:19<1:01:06, 14.84s/it]
Epoch 153 | KGC loss: 1.640092, DiffHEG loss 81.384256:  38%|███▊      | 154/400 [38:19<1:00:51, 14.84s/it]
Epoch 154 | KGC loss: 1.594528, DiffHEG loss 81.383001:  38%|███▊      | 154/400 [38:34<1:00:51, 14.84s/it]
Epoch 154 | KGC loss: 1.594528, DiffHEG loss 81.383001:  39%|███▉      | 155/400 [38:34<1:00:34, 14.83s/it]
Epoch 155 | KGC loss: 1.629027, DiffHEG loss 81.392684:  39%|███▉      | 155/400 [38:49<1:00:34, 14.83s/it]
Epoch 155 | KGC loss: 1.629027, DiffHEG loss 81.392684:  39%|███▉      | 156/400 [38:49<1:00:21, 14.84s/it]
Epoch 156 | KGC loss: 1.576054, DiffHEG loss 81.381255:  39%|███▉      | 156/400 [39:04<1:00:21, 14.84s/it]
Epoch 156 | KGC loss: 1.576054, DiffHEG loss 81.381255:  39%|███▉      | 157/400 [39:04<1:00:05, 14.84s/it]
Epoch 157 | KGC loss: 1.630629, DiffHEG loss 81.383471:  39%|███▉      | 157/400 [39:19<1:00:05, 14.84s/it]
Epoch 157 | KGC loss: 1.630629, DiffHEG loss 81.383471:  40%|███▉      | 158/400 [39:19<59:49, 14.83s/it]  
Epoch 158 | KGC loss: 1.591744, DiffHEG loss 81.384359:  40%|███▉      | 158/400 [39:34<59:49, 14.83s/it]
Epoch 158 | KGC loss: 1.591744, DiffHEG loss 81.384359:  40%|███▉      | 159/400 [39:34<59:37, 14.85s/it]
Epoch 159 | KGC loss: 1.615705, DiffHEG loss 81.392832:  40%|███▉      | 159/400 [39:49<59:37, 14.85s/it]
Epoch 159 | KGC loss: 1.615705, DiffHEG loss 81.392832:  40%|████      | 160/400 [39:49<59:21, 14.84s/it]
Epoch 160 | KGC loss: 1.599047, DiffHEG loss 81.396724:  40%|████      | 160/400 [40:03<59:21, 14.84s/it]
Epoch 160 | KGC loss: 1.599047, DiffHEG loss 81.396724:  40%|████      | 161/400 [40:03<59:05, 14.84s/it]
Epoch 161 | KGC loss: 1.637528, DiffHEG loss 81.384593:  40%|████      | 161/400 [40:18<59:05, 14.84s/it]
Epoch 161 | KGC loss: 1.637528, DiffHEG loss 81.384593:  40%|████      | 162/400 [40:18<58:50, 14.83s/it]
Epoch 162 | KGC loss: 1.605366, DiffHEG loss 81.382839:  40%|████      | 162/400 [40:33<58:50, 14.83s/it]
Epoch 162 | KGC loss: 1.605366, DiffHEG loss 81.382839:  41%|████      | 163/400 [40:33<58:36, 14.84s/it]
Epoch 163 | KGC loss: 1.621730, DiffHEG loss 81.376780:  41%|████      | 163/400 [40:48<58:36, 14.84s/it]
Epoch 163 | KGC loss: 1.621730, DiffHEG loss 81.376780:  41%|████      | 164/400 [40:48<58:22, 14.84s/it]
Epoch 164 | KGC loss: 1.594555, DiffHEG loss 81.382985:  41%|████      | 164/400 [41:03<58:22, 14.84s/it]
Epoch 164 | KGC loss: 1.594555, DiffHEG loss 81.382985:  41%|████▏     | 165/400 [41:03<58:07, 14.84s/it]
Epoch 165 | KGC loss: 1.607766, DiffHEG loss 81.386766:  41%|████▏     | 165/400 [41:18<58:07, 14.84s/it]
Epoch 165 | KGC loss: 1.607766, DiffHEG loss 81.386766:  42%|████▏     | 166/400 [41:18<57:53, 14.84s/it]
Epoch 166 | KGC loss: 1.589699, DiffHEG loss 81.392128:  42%|████▏     | 166/400 [41:32<57:53, 14.84s/it]
Epoch 166 | KGC loss: 1.589699, DiffHEG loss 81.392128:  42%|████▏     | 167/400 [41:32<57:38, 14.84s/it]
Epoch 167 | KGC loss: 1.627879, DiffHEG loss 81.383718:  42%|████▏     | 167/400 [41:47<57:38, 14.84s/it]
Epoch 167 | KGC loss: 1.627879, DiffHEG loss 81.383718:  42%|████▏     | 168/400 [41:47<57:25, 14.85s/it]
Epoch 168 | KGC loss: 1.607782, DiffHEG loss 81.404953:  42%|████▏     | 168/400 [42:02<57:25, 14.85s/it]
Epoch 168 | KGC loss: 1.607782, DiffHEG loss 81.404953:  42%|████▏     | 169/400 [42:02<57:09, 14.84s/it]
Epoch 169 | KGC loss: 1.632884, DiffHEG loss 81.377899:  42%|████▏     | 169/400 [42:17<57:09, 14.84s/it]
Epoch 169 | KGC loss: 1.632884, DiffHEG loss 81.377899:  42%|████▎     | 170/400 [42:17<56:56, 14.85s/it]
Epoch 170 | KGC loss: 1.600568, DiffHEG loss 81.393442:  42%|████▎     | 170/400 [42:32<56:56, 14.85s/it]
Epoch 170 | KGC loss: 1.600568, DiffHEG loss 81.393442:  43%|████▎     | 171/400 [42:32<56:41, 14.85s/it]
Epoch 171 | KGC loss: 1.612257, DiffHEG loss 81.381435:  43%|████▎     | 171/400 [42:47<56:41, 14.85s/it]
Epoch 171 | KGC loss: 1.612257, DiffHEG loss 81.381435:  43%|████▎     | 172/400 [42:47<56:26, 14.85s/it]
Epoch 172 | KGC loss: 1.587869, DiffHEG loss 81.386084:  43%|████▎     | 172/400 [43:02<56:26, 14.85s/it]
Epoch 172 | KGC loss: 1.587869, DiffHEG loss 81.386084:  43%|████▎     | 173/400 [43:02<56:11, 14.85s/it]
Epoch 173 | KGC loss: 1.620350, DiffHEG loss 81.381941:  43%|████▎     | 173/400 [43:16<56:11, 14.85s/it]
Epoch 173 | KGC loss: 1.620350, DiffHEG loss 81.381941:  44%|████▎     | 174/400 [43:16<55:56, 14.85s/it]
Epoch 174 | KGC loss: 1.595358, DiffHEG loss 81.374870:  44%|████▎     | 174/400 [43:31<55:56, 14.85s/it]
Epoch 174 | KGC loss: 1.595358, DiffHEG loss 81.374870:  44%|████▍     | 175/400 [43:31<55:41, 14.85s/it]
Epoch 175 | KGC loss: 1.621236, DiffHEG loss 81.382981:  44%|████▍     | 175/400 [43:46<55:41, 14.85s/it]
Epoch 175 | KGC loss: 1.621236, DiffHEG loss 81.382981:  44%|████▍     | 176/400 [43:46<55:25, 14.85s/it]
Epoch 176 | KGC loss: 1.582983, DiffHEG loss 81.391984:  44%|████▍     | 176/400 [44:01<55:25, 14.85s/it]
Epoch 176 | KGC loss: 1.582983, DiffHEG loss 81.391984:  44%|████▍     | 177/400 [44:01<55:11, 14.85s/it]
Epoch 177 | KGC loss: 1.606966, DiffHEG loss 81.382931:  44%|████▍     | 177/400 [44:16<55:11, 14.85s/it]
Epoch 177 | KGC loss: 1.606966, DiffHEG loss 81.382931:  44%|████▍     | 178/400 [44:16<54:55, 14.84s/it]
Epoch 178 | KGC loss: 1.577971, DiffHEG loss 81.382759:  44%|████▍     | 178/400 [44:31<54:55, 14.84s/it]
Epoch 178 | KGC loss: 1.577971, DiffHEG loss 81.382759:  45%|████▍     | 179/400 [44:31<54:39, 14.84s/it]
Epoch 179 | KGC loss: 1.606423, DiffHEG loss 81.375098:  45%|████▍     | 179/400 [44:45<54:39, 14.84s/it]
Epoch 179 | KGC loss: 1.606423, DiffHEG loss 81.375098:  45%|████▌     | 180/400 [44:45<54:24, 14.84s/it]
Epoch 180 | KGC loss: 1.568635, DiffHEG loss 81.392973:  45%|████▌     | 180/400 [45:00<54:24, 14.84s/it]
Epoch 180 | KGC loss: 1.568635, DiffHEG loss 81.392973:  45%|████▌     | 181/400 [45:00<54:10, 14.84s/it]
Epoch 181 | KGC loss: 1.592100, DiffHEG loss 81.379714:  45%|████▌     | 181/400 [45:15<54:10, 14.84s/it]
Epoch 181 | KGC loss: 1.592100, DiffHEG loss 81.379714:  46%|████▌     | 182/400 [45:15<53:54, 14.84s/it]
Epoch 182 | KGC loss: 1.584172, DiffHEG loss 81.386259:  46%|████▌     | 182/400 [45:30<53:54, 14.84s/it]
Epoch 182 | KGC loss: 1.584172, DiffHEG loss 81.386259:  46%|████▌     | 183/400 [45:30<53:41, 14.84s/it]
Epoch 183 | KGC loss: 1.597904, DiffHEG loss 81.378597:  46%|████▌     | 183/400 [45:45<53:41, 14.84s/it]
Epoch 183 | KGC loss: 1.597904, DiffHEG loss 81.378597:  46%|████▌     | 184/400 [45:45<53:27, 14.85s/it]
Epoch 184 | KGC loss: 1.568573, DiffHEG loss 81.379571:  46%|████▌     | 184/400 [46:00<53:27, 14.85s/it]
Epoch 184 | KGC loss: 1.568573, DiffHEG loss 81.379571:  46%|████▋     | 185/400 [46:00<53:11, 14.84s/it]
Epoch 185 | KGC loss: 1.596784, DiffHEG loss 81.387662:  46%|████▋     | 185/400 [46:14<53:11, 14.84s/it]
Epoch 185 | KGC loss: 1.596784, DiffHEG loss 81.387662:  46%|████▋     | 186/400 [46:14<52:56, 14.85s/it]
Epoch 186 | KGC loss: 1.564742, DiffHEG loss 81.378973:  46%|████▋     | 186/400 [46:29<52:56, 14.85s/it]
Epoch 186 | KGC loss: 1.564742, DiffHEG loss 81.378973:  47%|████▋     | 187/400 [46:29<52:42, 14.85s/it]
Epoch 187 | KGC loss: 1.599684, DiffHEG loss 81.392413:  47%|████▋     | 187/400 [46:44<52:42, 14.85s/it]
Epoch 187 | KGC loss: 1.599684, DiffHEG loss 81.392413:  47%|████▋     | 188/400 [46:44<52:27, 14.85s/it]
