Epoch 81 | KGC loss: 1.757709, DiffHEG loss 81.404366:  20%|██        | 81/400 [22:29<1:27:15, 16.41s/it]
Epoch 81 | KGC loss: 1.757709, DiffHEG loss 81.404366:  20%|██        | 82/400 [22:29<1:27:00, 16.42s/it]
Epoch 82 | KGC loss: 1.736569, DiffHEG loss 81.402225:  20%|██        | 82/400 [22:45<1:27:00, 16.42s/it]
Epoch 82 | KGC loss: 1.736569, DiffHEG loss 81.402225:  21%|██        | 83/400 [22:45<1:26:45, 16.42s/it]
Epoch 83 | KGC loss: 1.759053, DiffHEG loss 81.403979:  21%|██        | 83/400 [23:01<1:26:45, 16.42s/it]
Epoch 83 | KGC loss: 1.759053, DiffHEG loss 81.403979:  21%|██        | 84/400 [23:01<1:26:29, 16.42s/it]
Epoch 84 | KGC loss: 1.729591, DiffHEG loss 81.400608:  21%|██        | 84/400 [23:18<1:26:29, 16.42s/it]
Epoch 84 | KGC loss: 1.729591, DiffHEG loss 81.400608:  21%|██▏       | 85/400 [23:18<1:26:13, 16.42s/it]
Epoch 85 | KGC loss: 1.790328, DiffHEG loss 81.397247:  21%|██▏       | 85/400 [23:34<1:26:13, 16.42s/it]
Epoch 85 | KGC loss: 1.790328, DiffHEG loss 81.397247:  22%|██▏       | 86/400 [23:34<1:25:56, 16.42s/it]
Epoch 86 | KGC loss: 1.757014, DiffHEG loss 81.391035:  22%|██▏       | 86/400 [23:51<1:25:56, 16.42s/it]
Epoch 86 | KGC loss: 1.757014, DiffHEG loss 81.391035:  22%|██▏       | 87/400 [23:51<1:25:38, 16.42s/it]
Epoch 87 | KGC loss: 1.780635, DiffHEG loss 81.393803:  22%|██▏       | 87/400 [24:07<1:25:38, 16.42s/it]
Epoch 87 | KGC loss: 1.780635, DiffHEG loss 81.393803:  22%|██▏       | 88/400 [24:07<1:25:21, 16.42s/it]
Epoch 88 | KGC loss: 1.741782, DiffHEG loss 81.397814:  22%|██▏       | 88/400 [24:24<1:25:21, 16.42s/it]
Epoch 88 | KGC loss: 1.741782, DiffHEG loss 81.397814:  22%|██▏       | 89/400 [24:24<1:25:04, 16.41s/it]
Epoch 89 | KGC loss: 1.803289, DiffHEG loss 81.393684:  22%|██▏       | 89/400 [24:40<1:25:04, 16.41s/it]
Epoch 89 | KGC loss: 1.803289, DiffHEG loss 81.393684:  22%|██▎       | 90/400 [24:40<1:24:47, 16.41s/it]
Epoch 90 | KGC loss: 1.735402, DiffHEG loss 81.403614:  22%|██▎       | 90/400 [24:56<1:24:47, 16.41s/it]
Epoch 90 | KGC loss: 1.735402, DiffHEG loss 81.403614:  23%|██▎       | 91/400 [24:56<1:24:31, 16.41s/it]
Epoch 91 | KGC loss: 1.775633, DiffHEG loss 81.392525:  23%|██▎       | 91/400 [25:13<1:24:31, 16.41s/it]
Epoch 91 | KGC loss: 1.775633, DiffHEG loss 81.392525:  23%|██▎       | 92/400 [25:13<1:24:13, 16.41s/it]
Epoch 92 | KGC loss: 1.723695, DiffHEG loss 81.400721:  23%|██▎       | 92/400 [25:29<1:24:13, 16.41s/it]
Epoch 92 | KGC loss: 1.723695, DiffHEG loss 81.400721:  23%|██▎       | 93/400 [25:29<1:23:58, 16.41s/it]
Epoch 93 | KGC loss: 1.779180, DiffHEG loss 81.397288:  23%|██▎       | 93/400 [25:46<1:23:58, 16.41s/it]
Epoch 93 | KGC loss: 1.779180, DiffHEG loss 81.397288:  24%|██▎       | 94/400 [25:46<1:23:42, 16.41s/it]
Epoch 94 | KGC loss: 1.742386, DiffHEG loss 81.395421:  24%|██▎       | 94/400 [26:02<1:23:42, 16.41s/it]
Epoch 94 | KGC loss: 1.742386, DiffHEG loss 81.395421:  24%|██▍       | 95/400 [26:02<1:23:28, 16.42s/it]
Epoch 95 | KGC loss: 1.788827, DiffHEG loss 81.391748:  24%|██▍       | 95/400 [26:18<1:23:28, 16.42s/it]
Epoch 95 | KGC loss: 1.788827, DiffHEG loss 81.391748:  24%|██▍       | 96/400 [26:18<1:23:09, 16.41s/it]
Epoch 96 | KGC loss: 1.729351, DiffHEG loss 81.390421:  24%|██▍       | 96/400 [26:35<1:23:09, 16.41s/it]
Epoch 96 | KGC loss: 1.729351, DiffHEG loss 81.390421:  24%|██▍       | 97/400 [26:35<1:22:51, 16.41s/it]
Epoch 97 | KGC loss: 1.745031, DiffHEG loss 81.405084:  24%|██▍       | 97/400 [26:51<1:22:51, 16.41s/it]
Epoch 97 | KGC loss: 1.745031, DiffHEG loss 81.405084:  24%|██▍       | 98/400 [26:51<1:22:38, 16.42s/it]
Epoch 98 | KGC loss: 1.713217, DiffHEG loss 81.399598:  24%|██▍       | 98/400 [27:08<1:22:38, 16.42s/it]
Epoch 98 | KGC loss: 1.713217, DiffHEG loss 81.399598:  25%|██▍       | 99/400 [27:08<1:22:22, 16.42s/it]
Epoch 99 | KGC loss: 1.742149, DiffHEG loss 81.397143:  25%|██▍       | 99/400 [27:24<1:22:22, 16.42s/it]
Epoch 99 | KGC loss: 1.742149, DiffHEG loss 81.397143:  25%|██▌       | 100/400 [27:24<1:22:05, 16.42s/it]
Epoch 100 | KGC loss: 1.696158, DiffHEG loss 81.399092:  25%|██▌       | 100/400 [27:40<1:22:05, 16.42s/it]
Epoch 100 | KGC loss: 1.696158, DiffHEG loss 81.399092:  25%|██▌       | 101/400 [27:40<1:21:49, 16.42s/it]
Epoch 101 | KGC loss: 1.750957, DiffHEG loss 81.387859:  25%|██▌       | 101/400 [27:57<1:21:49, 16.42s/it]
Epoch 101 | KGC loss: 1.750957, DiffHEG loss 81.387859:  26%|██▌       | 102/400 [27:57<1:21:30, 16.41s/it]
Epoch 102 | KGC loss: 1.711857, DiffHEG loss 81.388821:  26%|██▌       | 102/400 [28:13<1:21:30, 16.41s/it]
Epoch 102 | KGC loss: 1.711857, DiffHEG loss 81.388821:  26%|██▌       | 103/400 [28:13<1:21:12, 16.40s/it]
Epoch 103 | KGC loss: 1.723904, DiffHEG loss 81.390788:  26%|██▌       | 103/400 [28:30<1:21:12, 16.40s/it]
Epoch 103 | KGC loss: 1.723904, DiffHEG loss 81.390788:  26%|██▌       | 104/400 [28:30<1:20:56, 16.41s/it]
Epoch 104 | KGC loss: 1.705604, DiffHEG loss 81.400575:  26%|██▌       | 104/400 [28:46<1:20:56, 16.41s/it]
Epoch 104 | KGC loss: 1.705604, DiffHEG loss 81.400575:  26%|██▋       | 105/400 [28:46<1:20:40, 16.41s/it]
Epoch 105 | KGC loss: 1.734798, DiffHEG loss 81.399191:  26%|██▋       | 105/400 [29:03<1:20:40, 16.41s/it]
Epoch 105 | KGC loss: 1.734798, DiffHEG loss 81.399191:  26%|██▋       | 106/400 [29:03<1:20:24, 16.41s/it]
Epoch 106 | KGC loss: 1.690540, DiffHEG loss 81.394857:  26%|██▋       | 106/400 [29:19<1:20:24, 16.41s/it]
Epoch 106 | KGC loss: 1.690540, DiffHEG loss 81.394857:  27%|██▋       | 107/400 [29:19<1:20:07, 16.41s/it]
Epoch 107 | KGC loss: 1.710386, DiffHEG loss 81.385242:  27%|██▋       | 107/400 [29:35<1:20:07, 16.41s/it]
Epoch 107 | KGC loss: 1.710386, DiffHEG loss 81.385242:  27%|██▋       | 108/400 [29:35<1:19:50, 16.41s/it]
Epoch 108 | KGC loss: 1.667367, DiffHEG loss 81.391925:  27%|██▋       | 108/400 [29:52<1:19:50, 16.41s/it]
Epoch 108 | KGC loss: 1.667367, DiffHEG loss 81.391925:  27%|██▋       | 109/400 [29:52<1:19:34, 16.41s/it]
Epoch 109 | KGC loss: 1.713539, DiffHEG loss 81.387805:  27%|██▋       | 109/400 [30:08<1:19:34, 16.41s/it]
Epoch 109 | KGC loss: 1.713539, DiffHEG loss 81.387805:  28%|██▊       | 110/400 [30:08<1:19:15, 16.40s/it]
Epoch 110 | KGC loss: 1.675709, DiffHEG loss 81.400208:  28%|██▊       | 110/400 [30:25<1:19:15, 16.40s/it]
Epoch 110 | KGC loss: 1.675709, DiffHEG loss 81.400208:  28%|██▊       | 111/400 [30:25<1:18:59, 16.40s/it]
Epoch 111 | KGC loss: 1.709347, DiffHEG loss 81.393225:  28%|██▊       | 111/400 [30:41<1:18:59, 16.40s/it]
Epoch 111 | KGC loss: 1.709347, DiffHEG loss 81.393225:  28%|██▊       | 112/400 [30:41<1:18:45, 16.41s/it]
Epoch 112 | KGC loss: 1.675221, DiffHEG loss 81.389399:  28%|██▊       | 112/400 [30:57<1:18:45, 16.41s/it]
Epoch 112 | KGC loss: 1.675221, DiffHEG loss 81.389399:  28%|██▊       | 113/400 [30:57<1:18:28, 16.41s/it]
Epoch 113 | KGC loss: 1.710671, DiffHEG loss 81.390893:  28%|██▊       | 113/400 [31:14<1:18:28, 16.41s/it]
Epoch 113 | KGC loss: 1.710671, DiffHEG loss 81.390893:  28%|██▊       | 114/400 [31:14<1:18:14, 16.41s/it]
Epoch 114 | KGC loss: 1.678744, DiffHEG loss 81.384732:  28%|██▊       | 114/400 [31:30<1:18:14, 16.41s/it]
Epoch 114 | KGC loss: 1.678744, DiffHEG loss 81.384732:  29%|██▉       | 115/400 [31:30<1:17:58, 16.42s/it]
Epoch 115 | KGC loss: 1.701111, DiffHEG loss 81.384828:  29%|██▉       | 115/400 [31:47<1:17:58, 16.42s/it]
Epoch 115 | KGC loss: 1.701111, DiffHEG loss 81.384828:  29%|██▉       | 116/400 [31:47<1:17:42, 16.42s/it]
Epoch 116 | KGC loss: 1.674540, DiffHEG loss 81.386187:  29%|██▉       | 116/400 [32:03<1:17:42, 16.42s/it]
Epoch 116 | KGC loss: 1.674540, DiffHEG loss 81.386187:  29%|██▉       | 117/400 [32:03<1:17:26, 16.42s/it]
Epoch 117 | KGC loss: 1.695182, DiffHEG loss 81.393035:  29%|██▉       | 117/400 [32:19<1:17:26, 16.42s/it]
Epoch 117 | KGC loss: 1.695182, DiffHEG loss 81.393035:  30%|██▉       | 118/400 [32:19<1:17:09, 16.42s/it]
Epoch 118 | KGC loss: 1.681648, DiffHEG loss 81.387403:  30%|██▉       | 118/400 [32:36<1:17:09, 16.42s/it]
Epoch 118 | KGC loss: 1.681648, DiffHEG loss 81.387403:  30%|██▉       | 119/400 [32:36<1:16:50, 16.41s/it]
Epoch 119 | KGC loss: 1.708997, DiffHEG loss 81.378024:  30%|██▉       | 119/400 [32:52<1:16:50, 16.41s/it]
Epoch 119 | KGC loss: 1.708997, DiffHEG loss 81.378024:  30%|███       | 120/400 [32:52<1:16:34, 16.41s/it]
Epoch 120 | KGC loss: 1.693835, DiffHEG loss 81.388192:  30%|███       | 120/400 [33:09<1:16:34, 16.41s/it]
Epoch 120 | KGC loss: 1.693835, DiffHEG loss 81.388192:  30%|███       | 121/400 [33:09<1:16:17, 16.41s/it]
Epoch 121 | KGC loss: 1.724401, DiffHEG loss 81.385013:  30%|███       | 121/400 [33:25<1:16:17, 16.41s/it]
Epoch 121 | KGC loss: 1.724401, DiffHEG loss 81.385013:  30%|███       | 122/400 [33:25<1:16:01, 16.41s/it]
Epoch 122 | KGC loss: 1.670873, DiffHEG loss 81.391989:  30%|███       | 122/400 [33:41<1:16:01, 16.41s/it]
Epoch 122 | KGC loss: 1.670873, DiffHEG loss 81.391989:  31%|███       | 123/400 [33:41<1:15:46, 16.41s/it]
Epoch 123 | KGC loss: 1.695085, DiffHEG loss 81.382708:  31%|███       | 123/400 [33:58<1:15:46, 16.41s/it]
Epoch 123 | KGC loss: 1.695085, DiffHEG loss 81.382708:  31%|███       | 124/400 [33:58<1:15:30, 16.41s/it]
Epoch 124 | KGC loss: 1.675954, DiffHEG loss 81.388361:  31%|███       | 124/400 [34:14<1:15:30, 16.41s/it]
Epoch 124 | KGC loss: 1.675954, DiffHEG loss 81.388361:  31%|███▏      | 125/400 [34:14<1:15:12, 16.41s/it]
Epoch 125 | KGC loss: 1.712834, DiffHEG loss 81.388812:  31%|███▏      | 125/400 [34:31<1:15:12, 16.41s/it]
Epoch 125 | KGC loss: 1.712834, DiffHEG loss 81.388812:  32%|███▏      | 126/400 [34:31<1:14:57, 16.41s/it]
Epoch 126 | KGC loss: 1.680803, DiffHEG loss 81.388629:  32%|███▏      | 126/400 [34:47<1:14:57, 16.41s/it]
Epoch 126 | KGC loss: 1.680803, DiffHEG loss 81.388629:  32%|███▏      | 127/400 [34:47<1:14:39, 16.41s/it]
Epoch 127 | KGC loss: 1.708010, DiffHEG loss 81.380967:  32%|███▏      | 127/400 [35:04<1:14:39, 16.41s/it]
Epoch 127 | KGC loss: 1.708010, DiffHEG loss 81.380967:  32%|███▏      | 128/400 [35:04<1:14:25, 16.42s/it]
Epoch 128 | KGC loss: 1.671177, DiffHEG loss 81.390373:  32%|███▏      | 128/400 [35:20<1:14:25, 16.42s/it]
Epoch 128 | KGC loss: 1.671177, DiffHEG loss 81.390373:  32%|███▏      | 129/400 [35:20<1:14:06, 16.41s/it]
Epoch 129 | KGC loss: 1.706308, DiffHEG loss 81.385186:  32%|███▏      | 129/400 [35:36<1:14:06, 16.41s/it]
Epoch 129 | KGC loss: 1.706308, DiffHEG loss 81.385186:  32%|███▎      | 130/400 [35:36<1:13:49, 16.41s/it]
Epoch 130 | KGC loss: 1.667703, DiffHEG loss 81.377164:  32%|███▎      | 130/400 [35:53<1:13:49, 16.41s/it]
Epoch 130 | KGC loss: 1.667703, DiffHEG loss 81.377164:  33%|███▎      | 131/400 [35:53<1:13:32, 16.40s/it]
Epoch 131 | KGC loss: 1.709142, DiffHEG loss 81.386400:  33%|███▎      | 131/400 [36:09<1:13:32, 16.40s/it]
Epoch 131 | KGC loss: 1.709142, DiffHEG loss 81.386400:  33%|███▎      | 132/400 [36:09<1:13:15, 16.40s/it]
Epoch 132 | KGC loss: 1.674843, DiffHEG loss 81.381077:  33%|███▎      | 132/400 [36:26<1:13:15, 16.40s/it]
Epoch 132 | KGC loss: 1.674843, DiffHEG loss 81.381077:  33%|███▎      | 133/400 [36:26<1:12:59, 16.40s/it]
Epoch 133 | KGC loss: 1.707332, DiffHEG loss 81.372379:  33%|███▎      | 133/400 [36:42<1:12:59, 16.40s/it]
Epoch 133 | KGC loss: 1.707332, DiffHEG loss 81.372379:  34%|███▎      | 134/400 [36:42<1:12:43, 16.40s/it]
Epoch 134 | KGC loss: 1.676609, DiffHEG loss 81.394266:  34%|███▎      | 134/400 [36:58<1:12:43, 16.40s/it]
Epoch 134 | KGC loss: 1.676609, DiffHEG loss 81.394266:  34%|███▍      | 135/400 [36:58<1:12:27, 16.41s/it]
Epoch 135 | KGC loss: 1.701270, DiffHEG loss 81.393963:  34%|███▍      | 135/400 [37:15<1:12:27, 16.41s/it]
Epoch 135 | KGC loss: 1.701270, DiffHEG loss 81.393963:  34%|███▍      | 136/400 [37:15<1:12:15, 16.42s/it]
Epoch 136 | KGC loss: 1.663853, DiffHEG loss 81.385285:  34%|███▍      | 136/400 [37:31<1:12:15, 16.42s/it]
Epoch 136 | KGC loss: 1.663853, DiffHEG loss 81.385285:  34%|███▍      | 137/400 [37:31<1:11:56, 16.41s/it]
Epoch 137 | KGC loss: 1.698902, DiffHEG loss 81.396028:  34%|███▍      | 137/400 [37:48<1:11:56, 16.41s/it]
Epoch 137 | KGC loss: 1.698902, DiffHEG loss 81.396028:  34%|███▍      | 138/400 [37:48<1:11:37, 16.40s/it]
Epoch 138 | KGC loss: 1.656756, DiffHEG loss 81.382582:  34%|███▍      | 138/400 [38:04<1:11:37, 16.40s/it]
Epoch 138 | KGC loss: 1.656756, DiffHEG loss 81.382582:  35%|███▍      | 139/400 [38:04<1:11:22, 16.41s/it]
Epoch 139 | KGC loss: 1.690256, DiffHEG loss 81.389430:  35%|███▍      | 139/400 [38:20<1:11:22, 16.41s/it]
Epoch 139 | KGC loss: 1.690256, DiffHEG loss 81.389430:  35%|███▌      | 140/400 [38:20<1:11:08, 16.42s/it]
Epoch 140 | KGC loss: 1.661589, DiffHEG loss 81.392525:  35%|███▌      | 140/400 [38:37<1:11:08, 16.42s/it]
Epoch 140 | KGC loss: 1.661589, DiffHEG loss 81.392525:  35%|███▌      | 141/400 [38:37<1:10:51, 16.42s/it]
Epoch 141 | KGC loss: 1.712717, DiffHEG loss 81.390765:  35%|███▌      | 141/400 [38:53<1:10:51, 16.42s/it]
Epoch 141 | KGC loss: 1.712717, DiffHEG loss 81.390765:  36%|███▌      | 142/400 [38:53<1:10:36, 16.42s/it]
Epoch 142 | KGC loss: 1.665294, DiffHEG loss 81.381012:  36%|███▌      | 142/400 [39:10<1:10:36, 16.42s/it]
Epoch 142 | KGC loss: 1.665294, DiffHEG loss 81.381012:  36%|███▌      | 143/400 [39:10<1:10:20, 16.42s/it]
Epoch 143 | KGC loss: 1.690559, DiffHEG loss 81.386831:  36%|███▌      | 143/400 [39:26<1:10:20, 16.42s/it]
Epoch 143 | KGC loss: 1.690559, DiffHEG loss 81.386831:  36%|███▌      | 144/400 [39:26<1:10:02, 16.42s/it]
Epoch 144 | KGC loss: 1.662830, DiffHEG loss 81.384405:  36%|███▌      | 144/400 [39:43<1:10:02, 16.42s/it]
Epoch 144 | KGC loss: 1.662830, DiffHEG loss 81.384405:  36%|███▋      | 145/400 [39:43<1:09:45, 16.41s/it]
Epoch 145 | KGC loss: 1.704656, DiffHEG loss 81.375957:  36%|███▋      | 145/400 [39:59<1:09:45, 16.41s/it]
Epoch 145 | KGC loss: 1.704656, DiffHEG loss 81.375957:  36%|███▋      | 146/400 [39:59<1:09:29, 16.41s/it]
Epoch 146 | KGC loss: 1.646653, DiffHEG loss 81.391713:  36%|███▋      | 146/400 [40:15<1:09:29, 16.41s/it]
Epoch 146 | KGC loss: 1.646653, DiffHEG loss 81.391713:  37%|███▋      | 147/400 [40:15<1:09:13, 16.42s/it]
Epoch 147 | KGC loss: 1.683106, DiffHEG loss 81.390038:  37%|███▋      | 147/400 [40:32<1:09:13, 16.42s/it]
Epoch 147 | KGC loss: 1.683106, DiffHEG loss 81.390038:  37%|███▋      | 148/400 [40:32<1:08:56, 16.42s/it]
Epoch 148 | KGC loss: 1.631638, DiffHEG loss 81.379860:  37%|███▋      | 148/400 [40:48<1:08:56, 16.42s/it]
Epoch 148 | KGC loss: 1.631638, DiffHEG loss 81.379860:  37%|███▋      | 149/400 [40:48<1:08:38, 16.41s/it]
Epoch 149 | KGC loss: 1.688758, DiffHEG loss 81.384159:  37%|███▋      | 149/400 [41:05<1:08:38, 16.41s/it]
Epoch 149 | KGC loss: 1.688758, DiffHEG loss 81.384159:  38%|███▊      | 150/400 [41:05<1:08:21, 16.40s/it]
Epoch 150 | KGC loss: 1.669184, DiffHEG loss 81.389360:  38%|███▊      | 150/400 [41:21<1:08:21, 16.40s/it]
Epoch 150 | KGC loss: 1.669184, DiffHEG loss 81.389360:  38%|███▊      | 151/400 [41:21<1:08:05, 16.41s/it]
Epoch 151 | KGC loss: 1.684714, DiffHEG loss 81.388316:  38%|███▊      | 151/400 [41:37<1:08:05, 16.41s/it]
Epoch 151 | KGC loss: 1.684714, DiffHEG loss 81.388316:  38%|███▊      | 152/400 [41:37<1:07:49, 16.41s/it]
Epoch 152 | KGC loss: 1.664630, DiffHEG loss 81.391913:  38%|███▊      | 152/400 [41:54<1:07:49, 16.41s/it]
Epoch 152 | KGC loss: 1.664630, DiffHEG loss 81.391913:  38%|███▊      | 153/400 [41:54<1:07:34, 16.42s/it]
Epoch 153 | KGC loss: 1.687998, DiffHEG loss 81.376070:  38%|███▊      | 153/400 [42:10<1:07:34, 16.42s/it]
Epoch 153 | KGC loss: 1.687998, DiffHEG loss 81.376070:  38%|███▊      | 154/400 [42:10<1:07:18, 16.42s/it]
Epoch 154 | KGC loss: 1.655306, DiffHEG loss 81.382521:  38%|███▊      | 154/400 [42:27<1:07:18, 16.42s/it]
Epoch 154 | KGC loss: 1.655306, DiffHEG loss 81.382521:  39%|███▉      | 155/400 [42:27<1:07:01, 16.42s/it]
Epoch 155 | KGC loss: 1.679082, DiffHEG loss 81.386391:  39%|███▉      | 155/400 [42:43<1:07:01, 16.42s/it]
Epoch 155 | KGC loss: 1.679082, DiffHEG loss 81.386391:  39%|███▉      | 156/400 [42:43<1:06:45, 16.42s/it]
Epoch 156 | KGC loss: 1.632825, DiffHEG loss 81.386758:  39%|███▉      | 156/400 [42:59<1:06:45, 16.42s/it]
Epoch 156 | KGC loss: 1.632825, DiffHEG loss 81.386758:  39%|███▉      | 157/400 [42:59<1:06:28, 16.41s/it]
Epoch 157 | KGC loss: 1.679900, DiffHEG loss 81.387670:  39%|███▉      | 157/400 [43:16<1:06:28, 16.41s/it]
Epoch 157 | KGC loss: 1.679900, DiffHEG loss 81.387670:  40%|███▉      | 158/400 [43:16<1:06:11, 16.41s/it]
Epoch 158 | KGC loss: 1.635776, DiffHEG loss 81.397156:  40%|███▉      | 158/400 [43:32<1:06:11, 16.41s/it]
Epoch 158 | KGC loss: 1.635776, DiffHEG loss 81.397156:  40%|███▉      | 159/400 [43:32<1:05:56, 16.42s/it]
Epoch 159 | KGC loss: 1.668010, DiffHEG loss 81.392975:  40%|███▉      | 159/400 [43:49<1:05:56, 16.42s/it]
Epoch 159 | KGC loss: 1.668010, DiffHEG loss 81.392975:  40%|████      | 160/400 [43:49<1:05:40, 16.42s/it]
Epoch 160 | KGC loss: 1.653160, DiffHEG loss 81.394163:  40%|████      | 160/400 [44:05<1:05:40, 16.42s/it]
Epoch 160 | KGC loss: 1.653160, DiffHEG loss 81.394163:  40%|████      | 161/400 [44:05<1:05:24, 16.42s/it]
Epoch 161 | KGC loss: 1.678659, DiffHEG loss 81.381543:  40%|████      | 161/400 [44:22<1:05:24, 16.42s/it]
Epoch 161 | KGC loss: 1.678659, DiffHEG loss 81.381543:  40%|████      | 162/400 [44:22<1:05:07, 16.42s/it]
Epoch 162 | KGC loss: 1.663810, DiffHEG loss 81.373317:  40%|████      | 162/400 [44:38<1:05:07, 16.42s/it]
Epoch 162 | KGC loss: 1.663810, DiffHEG loss 81.373317:  41%|████      | 163/400 [44:38<1:04:51, 16.42s/it]
Epoch 163 | KGC loss: 1.688732, DiffHEG loss 81.392526:  41%|████      | 163/400 [44:54<1:04:51, 16.42s/it]
Epoch 163 | KGC loss: 1.688732, DiffHEG loss 81.392526:  41%|████      | 164/400 [44:54<1:04:33, 16.41s/it]
Epoch 164 | KGC loss: 1.654182, DiffHEG loss 81.367524:  41%|████      | 164/400 [45:11<1:04:33, 16.41s/it]
Epoch 164 | KGC loss: 1.654182, DiffHEG loss 81.367524:  41%|████▏     | 165/400 [45:11<1:04:16, 16.41s/it]
Epoch 165 | KGC loss: 1.657125, DiffHEG loss 81.378703:  41%|████▏     | 165/400 [45:27<1:04:16, 16.41s/it]
Epoch 165 | KGC loss: 1.657125, DiffHEG loss 81.378703:  42%|████▏     | 166/400 [45:27<1:04:00, 16.41s/it]
Epoch 166 | KGC loss: 1.632082, DiffHEG loss 81.375091:  42%|████▏     | 166/400 [45:44<1:04:00, 16.41s/it]
Epoch 166 | KGC loss: 1.632082, DiffHEG loss 81.375091:  42%|████▏     | 167/400 [45:44<1:03:42, 16.40s/it]
Epoch 167 | KGC loss: 1.680130, DiffHEG loss 81.387703:  42%|████▏     | 167/400 [46:00<1:03:42, 16.40s/it]
Epoch 167 | KGC loss: 1.680130, DiffHEG loss 81.387703:  42%|████▏     | 168/400 [46:00<1:03:26, 16.41s/it]
Epoch 168 | KGC loss: 1.648167, DiffHEG loss 81.391148:  42%|████▏     | 168/400 [46:16<1:03:26, 16.41s/it]
Epoch 168 | KGC loss: 1.648167, DiffHEG loss 81.391148:  42%|████▏     | 169/400 [46:16<1:03:09, 16.40s/it]
Epoch 169 | KGC loss: 1.664361, DiffHEG loss 81.374465:  42%|████▏     | 169/400 [46:33<1:03:09, 16.40s/it]
Epoch 169 | KGC loss: 1.664361, DiffHEG loss 81.374465:  42%|████▎     | 170/400 [46:33<1:02:53, 16.41s/it]
Epoch 170 | KGC loss: 1.652919, DiffHEG loss 81.386220:  42%|████▎     | 170/400 [46:49<1:02:53, 16.41s/it]
Epoch 170 | KGC loss: 1.652919, DiffHEG loss 81.386220:  43%|████▎     | 171/400 [46:49<1:02:36, 16.40s/it]
Epoch 171 | KGC loss: 1.668737, DiffHEG loss 81.384125:  43%|████▎     | 171/400 [47:06<1:02:36, 16.40s/it]
Epoch 171 | KGC loss: 1.668737, DiffHEG loss 81.384125:  43%|████▎     | 172/400 [47:06<1:02:19, 16.40s/it]
Epoch 172 | KGC loss: 1.648152, DiffHEG loss 81.385226:  43%|████▎     | 172/400 [47:22<1:02:19, 16.40s/it]
Epoch 172 | KGC loss: 1.648152, DiffHEG loss 81.385226:  43%|████▎     | 173/400 [47:22<1:02:04, 16.41s/it]
Epoch 173 | KGC loss: 1.680841, DiffHEG loss 81.380596:  43%|████▎     | 173/400 [47:39<1:02:04, 16.41s/it]
Epoch 173 | KGC loss: 1.680841, DiffHEG loss 81.380596:  44%|████▎     | 174/400 [47:39<1:01:51, 16.42s/it]
Epoch 174 | KGC loss: 1.669542, DiffHEG loss 81.387812:  44%|████▎     | 174/400 [47:55<1:01:51, 16.42s/it]
Epoch 174 | KGC loss: 1.669542, DiffHEG loss 81.387812:  44%|████▍     | 175/400 [47:55<1:01:34, 16.42s/it]
Epoch 175 | KGC loss: 1.683558, DiffHEG loss 81.386038:  44%|████▍     | 175/400 [48:11<1:01:34, 16.42s/it]
Epoch 175 | KGC loss: 1.683558, DiffHEG loss 81.386038:  44%|████▍     | 176/400 [48:11<1:01:17, 16.42s/it]
Epoch 176 | KGC loss: 1.643170, DiffHEG loss 81.391637:  44%|████▍     | 176/400 [48:28<1:01:17, 16.42s/it]
Epoch 176 | KGC loss: 1.643170, DiffHEG loss 81.391637:  44%|████▍     | 177/400 [48:28<1:01:01, 16.42s/it]
Epoch 177 | KGC loss: 1.667855, DiffHEG loss 81.384943:  44%|████▍     | 177/400 [48:44<1:01:01, 16.42s/it]
Epoch 177 | KGC loss: 1.667855, DiffHEG loss 81.384943:  44%|████▍     | 178/400 [48:44<1:00:45, 16.42s/it]
Epoch 178 | KGC loss: 1.639622, DiffHEG loss 81.379480:  44%|████▍     | 178/400 [49:01<1:00:45, 16.42s/it]
Epoch 178 | KGC loss: 1.639622, DiffHEG loss 81.379480:  45%|████▍     | 179/400 [49:01<1:00:28, 16.42s/it]
Epoch 179 | KGC loss: 1.668441, DiffHEG loss 81.380129:  45%|████▍     | 179/400 [49:17<1:00:28, 16.42s/it]
Epoch 179 | KGC loss: 1.668441, DiffHEG loss 81.380129:  45%|████▌     | 180/400 [49:17<1:00:11, 16.42s/it]
Epoch 180 | KGC loss: 1.625135, DiffHEG loss 81.374570:  45%|████▌     | 180/400 [49:33<1:00:11, 16.42s/it]
Epoch 180 | KGC loss: 1.625135, DiffHEG loss 81.374570:  45%|████▌     | 181/400 [49:33<59:53, 16.41s/it]  
Epoch 181 | KGC loss: 1.643973, DiffHEG loss 81.385836:  45%|████▌     | 181/400 [49:50<59:53, 16.41s/it]
Epoch 181 | KGC loss: 1.643973, DiffHEG loss 81.385836:  46%|████▌     | 182/400 [49:50<59:35, 16.40s/it]
Epoch 182 | KGC loss: 1.635293, DiffHEG loss 81.377445:  46%|████▌     | 182/400 [50:06<59:35, 16.40s/it]
Epoch 182 | KGC loss: 1.635293, DiffHEG loss 81.377445:  46%|████▌     | 183/400 [50:06<59:19, 16.40s/it]
Epoch 183 | KGC loss: 1.645253, DiffHEG loss 81.376698:  46%|████▌     | 183/400 [50:23<59:19, 16.40s/it]
Epoch 183 | KGC loss: 1.645253, DiffHEG loss 81.376698:  46%|████▌     | 184/400 [50:23<59:03, 16.41s/it]
